cod_prod,data_inicio,data_fim,preco
327727189673,2007-12-18,2009-04-04,38.99
327727189673,2009-04-05,2010-07-22,39.99
327727189673,2010-07-23,2011-11-08,39.99
327727189673,2011-11-09,2013-02-24,39.99
327727189673,2013-02-25,2014-06-13,40.99
327727189673,2014-06-14,2015-09-28,42.99
775503261011,2017-11-29,2019-03-21,13.99
775503261011,2019-03-22,2020-07-11,14.99
775503261011,2020-07-12,2021-11-01,15.99
775503261011,2021-11-02,2023-02-22,15.99
775503261011,2023-02-23,2024-06-13,15.99
217674649903,2002-04-07,2004-06-25,28.99
217674649903,2004-06-26,2006-09-14,29.99
217674649903,2006-09-15,2008-12-03,30.99
217674649903,2008-12-04,2011-02-22,32.99
217674649903,2011-02-23,2013-05-13,32.99
217674649903,2013-05-14,2015-08-02,33.99
217674649903,2015-08-03,2017-10-21,34.99
217674649903,2017-10-22,2020-01-10,35.99
217674649903,2020-01-11,2022-03-31,37.99
217674649903,2022-04-01,2024-06-13,37.99
566591562841,2010-10-16,2011-11-03,44.99
566591562841,2011-11-04,2012-11-21,45.99
566591562841,2012-11-22,2013-12-10,47.99
566591562841,2013-12-11,2014-12-29,49.99
566591562841,2014-12-30,2016-01-17,49.99
566591562841,2016-01-18,2017-02-04,52.99
566591562841,2017-02-05,2018-02-23,53.99
566591562841,2018-02-24,2019-03-14,54.99
566591562841,2019-03-15,2020-04-01,57.99
566591562841,2020-04-02,2021-04-20,58.99
566591562841,2021-04-21,2022-05-09,58.99
566591562841,2022-05-10,2023-05-28,60.99
566591562841,2023-05-29,2024-06-13,61.99
514318429458,2007-06-11,2008-03-02,48.99
514318429458,2008-03-03,2008-11-23,49.99
514318429458,2008-11-24,2009-08-16,50.99
514318429458,2009-08-17,2010-05-09,52.99
514318429458,2010-05-10,2011-01-30,52.99
514318429458,2011-01-31,2011-10-23,54.99
514318429458,2011-10-24,2012-07-15,56.99
514318429458,2012-07-16,2013-04-07,56.99
514318429458,2013-04-08,2013-12-29,56.99
514318429458,2013-12-30,2014-09-21,57.99
514318429458,2014-09-22,2015-06-14,58.99
514318429458,2015-06-15,2016-02-24,61.99
851717490895,2020-12-23,2021-04-07,35.99
851717490895,2021-04-08,2021-07-22,35.99
851717490895,2021-07-23,2021-11-05,37.99
851717490895,2021-11-06,2022-02-19,39.99
851717490895,2022-02-20,2022-06-05,39.99
851717490895,2022-06-06,2022-09-19,39.99
851717490895,2022-09-20,2023-01-03,40.99
851717490895,2023-01-04,2023-04-19,41.99
851717490895,2023-04-20,2023-08-03,43.99
851717490895,2023-08-04,2023-11-17,46.99
851717490895,2023-11-18,2024-03-02,47.99
851717490895,2024-03-03,2024-06-13,47.99
495236156681,2001-12-07,2002-02-14,76.99
495236156681,2002-02-15,2002-04-25,76.99
495236156681,2002-04-26,2002-07-04,76.99
495236156681,2002-07-05,2002-09-12,75.99
495236156681,2002-09-13,2002-11-21,74.99
495236156681,2002-11-22,2003-01-30,74.99
495236156681,2003-01-31,2003-04-04,73.99
903374028833,2006-05-08,2007-11-15,26.99
903374028833,2007-11-16,2009-05-25,27.99
903374028833,2009-05-26,2010-12-03,28.99
903374028833,2010-12-04,2012-06-12,28.99
903374028833,2012-06-13,2013-12-21,28.99
903374028833,2013-12-22,2015-07-01,28.99
903374028833,2015-07-02,2017-01-08,29.99
903374028833,2017-01-09,2018-07-19,29.99
903374028833,2018-07-20,2020-01-26,30.99
837107188139,2017-01-13,2018-04-09,75.99
837107188139,2018-04-10,2019-07-05,78.99
837107188139,2019-07-06,2020-09-29,79.99
837107188139,2020-09-30,2021-12-25,78.99
837107188139,2021-12-26,2023-03-22,79.99
837107188139,2023-03-23,2024-06-13,81.99
616250879763,2007-12-11,2008-11-16,71.99
616250879763,2008-11-17,2009-10-24,71.99
616250879763,2009-10-25,2010-10-01,71.99
616250879763,2010-10-02,2011-09-08,75.99
616250879763,2011-09-09,2012-08-15,76.99
616250879763,2012-08-16,2013-07-23,78.99
616250879763,2013-07-24,2014-06-30,79.99
616250879763,2014-07-01,2015-06-07,83.99
616250879763,2015-06-08,2016-05-14,83.99
616250879763,2016-05-15,2017-04-16,86.99
881802593569,2020-12-04,2021-03-05,67.99
881802593569,2021-03-06,2021-06-05,66.99
881802593569,2021-06-06,2021-09-05,69.99
881802593569,2021-09-06,2021-12-06,72.99
881802593569,2021-12-07,2022-03-08,73.99
881802593569,2022-03-09,2022-06-08,72.99
881802593569,2022-06-09,2022-09-08,76.99
881802593569,2022-09-09,2022-12-09,80.99
881802593569,2022-12-10,2023-03-11,79.99
881802593569,2023-03-12,2023-06-11,80.99
881802593569,2023-06-12,2023-09-11,81.99
881802593569,2023-09-12,2023-12-12,81.99
881802593569,2023-12-13,2024-03-13,83.99
881802593569,2024-03-14,2024-06-13,82.99
821642921122,2015-12-24,2016-09-30,24.99
821642921122,2016-10-01,2017-07-09,25.99
821642921122,2017-07-10,2018-04-17,26.99
821642921122,2018-04-18,2019-01-24,27.99
821642921122,2019-01-25,2019-11-02,28.99
821642921122,2019-11-03,2020-08-10,28.99
821642921122,2020-08-11,2021-05-19,28.99
821642921122,2021-05-20,2022-02-25,29.99
821642921122,2022-02-26,2022-12-04,31.99
821642921122,2022-12-05,2023-09-12,32.99
821642921122,2023-09-13,2024-06-13,34.99
411217614094,2000-03-05,2002-02-20,12.99
411217614094,2002-02-21,2004-02-08,13.99
411217614094,2004-02-09,2006-01-26,14.99
411217614094,2006-01-27,2008-01-14,15.99
411217614094,2008-01-15,2010-01-01,15.99
411217614094,2010-01-02,2011-12-20,15.99
411217614094,2011-12-21,2013-12-07,15.99
411217614094,2013-12-08,2015-11-25,16.99
411217614094,2015-11-26,2017-11-09,17.99
581062137335,2006-12-14,2007-04-21,12.99
581062137335,2007-04-22,2007-08-28,12.99
581062137335,2007-08-29,2008-01-04,13.99
581062137335,2008-01-05,2008-05-12,14.99
581062137335,2008-05-13,2008-09-18,15.99
581062137335,2008-09-19,2009-01-25,16.99
581062137335,2009-01-26,2009-06-03,16.99
581062137335,2009-06-04,2009-10-10,17.99
581062137335,2009-10-11,2010-02-16,18.99
581062137335,2010-02-17,2010-06-25,18.99
581062137335,2010-06-26,2010-10-26,19.99
794501896414,2023-03-05,2023-04-12,70.99
794501896414,2023-04-13,2023-05-21,73.99
794501896414,2023-05-22,2023-06-29,73.99
794501896414,2023-06-30,2023-08-07,75.99
794501896414,2023-08-08,2023-09-15,79.99
794501896414,2023-09-16,2023-10-24,81.99
794501896414,2023-10-25,2023-12-02,80.99
794501896414,2023-12-03,2024-01-10,83.99
794501896414,2024-01-11,2024-02-18,82.99
794501896414,2024-02-19,2024-03-28,81.99
794501896414,2024-03-29,2024-05-06,82.99
794501896414,2024-05-07,2024-06-13,83.99
121149080491,2001-10-28,2004-06-09,39.99
121149080491,2004-06-10,2007-01-21,39.99
121149080491,2007-01-22,2009-09-03,40.99
121149080491,2009-09-04,2012-04-16,42.99
121149080491,2012-04-17,2014-11-28,41.99
121149080491,2014-11-29,2017-07-11,43.99
121149080491,2017-07-12,2020-02-22,45.99
121149080491,2020-02-23,2022-09-30,47.99
161843959907,2000-03-05,2003-08-23,43.99
161843959907,2003-08-24,2007-02-10,44.99
161843959907,2007-02-11,2010-07-31,44.99
161843959907,2010-08-01,2014-01-18,46.99
161843959907,2014-01-19,2017-07-08,48.99
161843959907,2017-07-09,2020-12-26,49.99
161843959907,2020-12-27,2024-06-13,49.99
633924646216,2000-03-05,2004-03-21,29.99
633924646216,2004-03-22,2008-04-07,30.99
633924646216,2008-04-08,2012-04-24,31.99
633924646216,2012-04-25,2016-05-11,32.99
633924646216,2016-05-12,2020-05-28,32.99
633924646216,2020-05-29,2024-06-13,32.99
425845539070,2007-07-26,2008-06-13,60.99
425845539070,2008-06-14,2009-05-03,62.99
425845539070,2009-05-04,2010-03-23,63.99
425845539070,2010-03-24,2011-02-10,64.99
425845539070,2011-02-11,2011-12-31,65.99
425845539070,2012-01-01,2012-11-19,66.99
425845539070,2012-11-20,2013-10-09,69.99
425845539070,2013-10-10,2014-08-29,73.99
425845539070,2014-08-30,2015-07-19,75.99
425845539070,2015-07-20,2016-06-07,77.99
425845539070,2016-06-08,2017-04-27,80.99
425845539070,2017-04-28,2018-03-17,82.99
425845539070,2018-03-18,2019-02-04,87.99
99375837359,2015-01-06,2016-04-07,15.99
99375837359,2016-04-08,2017-07-09,16.99
99375837359,2017-07-10,2018-10-10,16.99
99375837359,2018-10-11,2020-01-11,16.99
99375837359,2020-01-12,2021-04-11,16.99
165293560973,2019-05-01,2020-03-07,80.99
165293560973,2020-03-08,2021-01-13,84.99
165293560973,2021-01-14,2021-11-21,84.99
165293560973,2021-11-22,2022-09-29,89.99
165293560973,2022-09-30,2023-08-07,90.99
165293560973,2023-08-08,2024-06-13,91.99
912311476866,2010-08-31,2011-09-10,62.99
912311476866,2011-09-11,2012-09-20,62.99
912311476866,2012-09-21,2013-10-01,64.99
912311476866,2013-10-02,2014-10-12,63.99
912311476866,2014-10-13,2015-10-23,64.99
912311476866,2015-10-24,2016-11-02,66.99
912311476866,2016-11-03,2017-11-13,69.99
912311476866,2017-11-14,2018-11-24,72.99
912311476866,2018-11-25,2019-12-05,74.99
912311476866,2019-12-06,2020-12-15,77.99
912311476866,2020-12-16,2021-12-26,80.99
912311476866,2021-12-27,2023-01-06,81.99
912311476866,2023-01-07,2024-01-08,80.99
543067056967,2020-01-26,2020-07-21,79.99
543067056967,2020-07-22,2021-01-15,82.99
543067056967,2021-01-16,2021-07-12,81.99
543067056967,2021-07-13,2022-01-06,80.99
543067056967,2022-01-07,2022-07-03,79.99
543067056967,2022-07-04,2022-12-28,80.99
543067056967,2022-12-29,2023-06-24,83.99
543067056967,2023-06-25,2023-12-19,87.99
543067056967,2023-12-20,2024-06-13,90.99
309249013292,2021-09-10,2021-12-19,62.99
309249013292,2021-12-20,2022-03-30,63.99
309249013292,2022-03-31,2022-07-09,64.99
309249013292,2022-07-10,2022-10-18,63.99
309249013292,2022-10-19,2023-01-27,66.99
309249013292,2023-01-28,2023-05-08,68.99
309249013292,2023-05-09,2023-08-13,68.99
33727574622,2002-12-02,2003-02-10,39.99
33727574622,2003-02-11,2003-04-22,41.99
33727574622,2003-04-23,2003-07-02,42.99
33727574622,2003-07-03,2003-09-11,41.99
33727574622,2003-09-12,2003-11-21,43.99
33727574622,2003-11-22,2004-01-31,45.99
33727574622,2004-02-01,2004-04-11,46.99
33727574622,2004-04-12,2004-06-21,46.99
33727574622,2004-06-22,2004-08-24,48.99
946963416932,2015-05-23,2016-01-14,79.99
946963416932,2016-01-15,2016-09-07,83.99
946963416932,2016-09-08,2017-05-02,82.99
946963416932,2017-05-03,2017-12-25,81.99
946963416932,2017-12-26,2018-08-19,84.99
946963416932,2018-08-20,2019-04-13,86.99
946963416932,2019-04-14,2019-12-06,90.99
946963416932,2019-12-07,2020-07-30,91.99
946963416932,2020-07-31,2021-03-24,95.99
946963416932,2021-03-25,2021-11-16,95.99
946963416932,2021-11-17,2022-07-11,96.99
946963416932,2022-07-12,2023-03-05,100.99
946963416932,2023-03-06,2023-10-28,105.99
946963416932,2023-10-29,2024-06-13,110.99
254104246752,2000-03-05,2001-03-29,22.99
254104246752,2001-03-30,2002-04-23,23.99
254104246752,2002-04-24,2003-05-18,24.99
254104246752,2003-05-19,2004-06-11,24.99
254104246752,2004-06-12,2005-07-06,24.99
254104246752,2005-07-07,2006-07-31,25.99
254104246752,2006-08-01,2007-08-25,25.99
254104246752,2007-08-26,2008-09-18,25.99
254104246752,2008-09-19,2009-10-13,26.99
254104246752,2009-10-14,2010-11-04,27.99
389740284346,2000-10-30,2001-09-22,34.99
389740284346,2001-09-23,2002-08-16,35.99
389740284346,2002-08-17,2003-07-10,37.99
389740284346,2003-07-11,2004-06-02,39.99
389740284346,2004-06-03,2005-04-26,40.99
389740284346,2005-04-27,2006-03-20,40.99
389740284346,2006-03-21,2007-02-11,41.99
389740284346,2007-02-12,2008-01-05,42.99
389740284346,2008-01-06,2008-11-28,45.99
389740284346,2008-11-29,2009-10-22,47.99
389740284346,2009-10-23,2010-09-15,46.99
389740284346,2010-09-16,2011-08-09,46.99
389740284346,2011-08-10,2012-07-02,46.99
389740284346,2012-07-03,2013-05-20,46.99
252825230975,2012-12-03,2013-09-29,28.99
252825230975,2013-09-30,2014-07-27,28.99
252825230975,2014-07-28,2015-05-24,28.99
252825230975,2015-05-25,2016-03-20,29.99
252825230975,2016-03-21,2017-01-15,30.99
252825230975,2017-01-16,2017-11-12,32.99
252825230975,2017-11-13,2018-09-09,33.99
252825230975,2018-09-10,2019-07-07,35.99
252825230975,2019-07-08,2020-05-03,35.99
252825230975,2020-05-04,2021-02-28,35.99
252825230975,2021-03-01,2021-12-26,35.99
252825230975,2021-12-27,2022-10-23,35.99
252825230975,2022-10-24,2023-08-20,35.99
252825230975,2023-08-21,2024-06-13,35.99
449726041735,2019-04-29,2020-03-06,80.99
449726041735,2020-03-07,2021-01-13,84.99
449726041735,2021-01-14,2021-11-22,89.99
449726041735,2021-11-23,2022-10-01,90.99
449726041735,2022-10-02,2023-08-10,88.99
449726041735,2023-08-11,2024-06-13,91.99
918162205860,2008-06-12,2010-09-25,30.99
918162205860,2010-09-26,2013-01-08,31.99
918162205860,2013-01-09,2015-04-24,33.99
918162205860,2015-04-25,2017-08-07,33.99
918162205860,2017-08-08,2019-11-21,35.99
918162205860,2019-11-22,2022-03-06,37.99
918162205860,2022-03-07,2024-06-13,39.99
990944021844,2000-03-08,2000-07-29,69.99
990944021844,2000-07-30,2000-12-20,68.99
990944021844,2000-12-21,2001-05-13,68.99
990944021844,2001-05-14,2001-10-04,71.99
990944021844,2001-10-05,2002-02-25,70.99
990944021844,2002-02-26,2002-07-19,69.99
990944021844,2002-07-20,2002-12-10,70.99
990944021844,2002-12-11,2003-05-03,72.99
990944021844,2003-05-04,2003-09-24,74.99
990944021844,2003-09-25,2004-02-15,77.99
990944021844,2004-02-16,2004-06-30,77.99
357144678139,2000-11-26,2004-01-22,42.99
357144678139,2004-01-23,2007-03-20,43.99
357144678139,2007-03-21,2010-05-16,43.99
357144678139,2010-05-17,2013-07-12,45.99
357144678139,2013-07-13,2016-09-06,46.99
385541342438,2006-02-03,2008-05-06,27.99
385541342438,2008-05-07,2010-08-08,29.99
385541342438,2010-08-09,2012-11-09,31.99
385541342438,2012-11-10,2015-02-11,31.99
385541342438,2015-02-12,2017-05-15,33.99
385541342438,2017-05-16,2019-08-17,33.99
385541342438,2019-08-18,2021-11-15,34.99
61011884348,2023-11-18,2023-12-08,26.99
61011884348,2023-12-09,2023-12-29,27.99
61011884348,2023-12-30,2024-01-19,28.99
61011884348,2024-01-20,2024-02-09,28.99
61011884348,2024-02-10,2024-03-01,29.99
61011884348,2024-03-02,2024-03-22,31.99
61011884348,2024-03-23,2024-04-12,32.99
61011884348,2024-04-13,2024-05-03,32.99
61011884348,2024-05-04,2024-05-24,34.99
61011884348,2024-05-25,2024-06-13,35.99
30278071662,2005-08-25,2006-01-01,55.99
30278071662,2006-01-02,2006-05-11,55.99
30278071662,2006-05-12,2006-09-18,55.99
30278071662,2006-09-19,2007-01-26,58.99
30278071662,2007-01-27,2007-06-05,61.99
30278071662,2007-06-06,2007-10-13,64.99
30278071662,2007-10-14,2008-02-20,65.99
30278071662,2008-02-21,2008-06-29,68.99
30278071662,2008-06-30,2008-11-06,71.99
30278071662,2008-11-07,2009-03-16,74.99
30278071662,2009-03-17,2009-07-24,74.99
30278071662,2009-07-25,2009-12-01,75.99
30278071662,2009-12-02,2010-04-10,77.99
30278071662,2010-04-11,2010-08-17,76.99
922993449515,2023-10-10,2023-11-06,79.99
922993449515,2023-11-07,2023-12-04,78.99
922993449515,2023-12-05,2024-01-01,81.99
922993449515,2024-01-02,2024-01-29,82.99
922993449515,2024-01-30,2024-02-26,85.99
922993449515,2024-02-27,2024-03-25,86.99
922993449515,2024-03-26,2024-04-22,86.99
922993449515,2024-04-23,2024-05-20,88.99
922993449515,2024-05-21,2024-06-13,90.99
609507853272,2015-10-13,2016-03-06,58.99
609507853272,2016-03-07,2016-07-30,59.99
609507853272,2016-07-31,2016-12-23,60.99
609507853272,2016-12-24,2017-05-18,59.99
609507853272,2017-05-19,2017-10-11,60.99
609507853272,2017-10-12,2018-03-06,59.99
609507853272,2018-03-07,2018-07-30,58.99
609507853272,2018-07-31,2018-12-22,58.99
772810898886,2002-08-01,2002-10-20,94.99
772810898886,2002-10-21,2003-01-09,92.99
772810898886,2003-01-10,2003-03-31,94.99
772810898886,2003-04-01,2003-06-20,98.99
772810898886,2003-06-21,2003-09-09,98.99
772810898886,2003-09-10,2003-11-29,98.99
772810898886,2003-11-30,2004-02-18,99.99
772810898886,2004-02-19,2004-05-09,102.99
772810898886,2004-05-10,2004-07-29,104.99
772810898886,2004-07-30,2004-10-14,105.99
229090971261,2007-12-26,2010-09-23,97.99
229090971261,2010-09-24,2013-06-22,102.99
229090971261,2013-06-23,2016-03-21,100.99
229090971261,2016-03-22,2018-12-19,104.99
229090971261,2018-12-20,2021-09-17,103.99
229090971261,2021-09-18,2024-06-13,102.99
915574900444,2010-04-14,2012-08-23,41.99
915574900444,2012-08-24,2015-01-03,41.99
915574900444,2015-01-04,2017-05-15,43.99
915574900444,2017-05-16,2019-09-25,45.99
915574900444,2019-09-26,2022-02-04,46.99
915574900444,2022-02-05,2024-06-13,46.99
402960381555,2001-09-27,2003-05-25,62.99
402960381555,2003-05-26,2005-01-20,64.99
402960381555,2005-01-21,2006-09-18,63.99
402960381555,2006-09-19,2008-05-16,63.99
402960381555,2008-05-17,2010-01-12,64.99
402960381555,2010-01-13,2011-09-10,65.99
402960381555,2011-09-11,2013-05-08,64.99
402960381555,2013-05-09,2015-01-04,65.99
402960381555,2015-01-05,2016-08-26,67.99
495639010290,2011-07-31,2013-09-26,58.99
495639010290,2013-09-27,2015-11-24,57.99
495639010290,2015-11-25,2018-01-21,59.99
495639010290,2018-01-22,2020-03-20,59.99
495639010290,2020-03-21,2022-05-15,59.99
388020940774,2000-03-05,2002-12-25,57.99
388020940774,2002-12-26,2005-10-16,57.99
388020940774,2005-10-17,2008-08-07,59.99
388020940774,2008-08-08,2011-05-30,61.99
388020940774,2011-05-31,2014-03-21,61.99
388020940774,2014-03-22,2017-01-10,62.99
388020940774,2017-01-11,2019-11-01,62.99
786981479805,2014-05-01,2015-06-23,69.99
786981479805,2015-06-24,2016-08-15,69.99
786981479805,2016-08-16,2017-10-08,73.99
786981479805,2017-10-09,2018-12-01,72.99
786981479805,2018-12-02,2020-01-24,75.99
786981479805,2020-01-25,2021-03-18,74.99
786981479805,2021-03-19,2022-05-11,73.99
786981479805,2022-05-12,2023-06-27,77.99
121704632837,2015-09-02,2016-04-14,45.99
121704632837,2016-04-15,2016-11-26,46.99
121704632837,2016-11-27,2017-07-10,48.99
121704632837,2017-07-11,2018-02-21,50.99
121704632837,2018-02-22,2018-10-05,52.99
121704632837,2018-10-06,2019-05-19,55.99
121704632837,2019-05-20,2019-12-31,56.99
121704632837,2020-01-01,2020-08-13,58.99
121704632837,2020-08-14,2021-03-27,57.99
121704632837,2021-03-28,2021-11-08,56.99
121704632837,2021-11-09,2022-06-22,57.99
121704632837,2022-06-23,2023-02-03,59.99
121704632837,2023-02-04,2023-09-15,60.99
569400848013,2000-03-05,2003-08-23,36.99
569400848013,2003-08-24,2007-02-10,37.99
569400848013,2007-02-11,2010-07-31,37.99
569400848013,2010-08-01,2014-01-18,37.99
569400848013,2014-01-19,2017-07-08,38.99
569400848013,2017-07-09,2020-12-26,39.99
569400848013,2020-12-27,2024-06-13,41.99
899011927334,2015-11-10,2016-02-14,55.99
899011927334,2016-02-15,2016-05-21,56.99
899011927334,2016-05-22,2016-08-26,59.99
899011927334,2016-08-27,2016-12-01,59.99
899011927334,2016-12-02,2017-03-08,60.99
899011927334,2017-03-09,2017-06-13,63.99
899011927334,2017-06-14,2017-09-13,64.99
138884470043,2003-07-11,2004-03-15,25.99
138884470043,2004-03-16,2004-11-19,26.99
138884470043,2004-11-20,2005-07-26,26.99
138884470043,2005-07-27,2006-04-01,28.99
138884470043,2006-04-02,2006-12-06,28.99
138884470043,2006-12-07,2007-08-12,29.99
138884470043,2007-08-13,2008-04-17,30.99
138884470043,2008-04-18,2008-12-16,31.99
321304327694,2002-03-27,2002-08-08,36.99
321304327694,2002-08-09,2002-12-21,37.99
321304327694,2002-12-22,2003-05-05,38.99
321304327694,2003-05-06,2003-09-17,39.99
321304327694,2003-09-18,2004-01-30,39.99
321304327694,2004-01-31,2004-06-13,41.99
321304327694,2004-06-14,2004-10-26,42.99
321304327694,2004-10-27,2005-03-10,41.99
321304327694,2005-03-11,2005-07-23,41.99
321304327694,2005-07-24,2005-12-05,43.99
321304327694,2005-12-06,2006-04-19,45.99
321304327694,2006-04-20,2006-09-01,45.99
321304327694,2006-09-02,2007-01-09,47.99
864925425184,2018-04-02,2019-02-19,52.99
864925425184,2019-02-20,2020-01-09,55.99
864925425184,2020-01-10,2020-11-28,58.99
864925425184,2020-11-29,2021-10-18,58.99
864925425184,2021-10-19,2022-09-07,59.99
864925425184,2022-09-08,2023-07-28,61.99
864925425184,2023-07-29,2024-06-13,63.99
434273264270,2022-12-04,2023-01-28,35.99
434273264270,2023-01-29,2023-03-25,37.99
434273264270,2023-03-26,2023-05-20,39.99
434273264270,2023-05-21,2023-07-15,39.99
434273264270,2023-07-16,2023-09-09,41.99
434273264270,2023-09-10,2023-11-04,41.99
434273264270,2023-11-05,2023-12-30,42.99
434273264270,2023-12-31,2024-02-24,44.99
434273264270,2024-02-25,2024-04-20,46.99
434273264270,2024-04-21,2024-06-13,49.99
660233223548,2014-04-27,2014-09-12,46.99
660233223548,2014-09-13,2015-01-29,46.99
660233223548,2015-01-30,2015-06-17,46.99
660233223548,2015-06-18,2015-11-03,46.99
660233223548,2015-11-04,2016-03-21,48.99
660233223548,2016-03-22,2016-08-07,49.99
660233223548,2016-08-08,2016-12-24,50.99
660233223548,2016-12-25,2017-05-12,50.99
660233223548,2017-05-13,2017-09-28,50.99
660233223548,2017-09-29,2018-02-14,52.99
660233223548,2018-02-15,2018-06-23,55.99
589021652592,2000-03-05,2002-08-08,70.99
589021652592,2002-08-09,2005-01-11,72.99
589021652592,2005-01-12,2007-06-17,76.99
589021652592,2007-06-18,2009-11-20,80.99
589021652592,2009-11-21,2012-04-25,80.99
589021652592,2012-04-26,2014-09-29,82.99
